POHEADER_PO_ID,PRODUCT,NOTEID,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,QUANTITY,QUANTITYUNIT,DELIVERYDATE
02BD2137-0890-1EEA-A6C2-BB55C1F247FB,HT-1096,,JPY,428.4,360,68.4,3,EA,2020-02-16
02BD2137-0890-1EEA-A6C2-BB55C1F267FB,HT-1066,,USD,5.95,5,0.95,2,EA,2020-02-09
02BD2137-0890-1EEA-A6C2-BB55C1F267FB,HT-7010,,USD,1901.62,1598,303.62,2,EA,2020-08-17
02BD2137-0890-1EEA-A6C2-BB55C1F287FB,HT-7000,,EUR,653.31,549,104.31,1,EA,2020-04-18
02BD2137-0890-1EEA-A6C2-BB55C1F287FB,HT-1067,,EUR,12.5,10.5,2,3,EA,2020-11-23
02BD2137-0890-1EEA-A6C2-BB55C1F2A7FB,HT-1067,,EUR,4.17,3.5,0.67,1,EA,2020-08-16
02BD2137-0890-1EEA-A6C2-BB55C1F2A7FB,HT-7000,,EUR,1306.62,1098,208.62,2,EA,2020-06-02
02BD2137-0890-1EEA-A6C2-BB55C1F2C7FB,HT-1068,,USD,12.5,10.5,2,3,EA,2020-03-01
02BD2137-0890-1EEA-A6C2-BB55C1F2C7FB,HT-1095,,USD,380.8,320,60.8,2,EA,2020-12-15
02BD2137-0890-1EEA-A6C2-BB55C1F2E7FB,HT-1097,,ARS,133.28,112,21.28,2,EA,2020-03-22
02BD2137-0890-1EEA-A6C2-BB55C1F2E7FB,HT-1070,,ARS,84.37,70.9,13.47,1,EA,2020-08-08
02BD2137-0890-1EEA-A6C2-BB55C1F307FB,HT-1065,,CHF,30.94,26,4.94,1,EA,2020-02-01
02BD2137-0890-1EEA-A6C2-BB55C1F307FB,HT-7020,,CHF,3546.2,2980,566.2,2,EA,2020-04-26
02BD2137-0890-1EEA-A6C2-BB55C1F327FB,HT-1066,,USD,8.93,7.5,1.43,3,EA,2014-12-23
02BD2137-0890-1EEA-A6C2-BB55C1F327FB,HT-7010,,USD,2852.43,2397,455.43,3,EA,2020-06-23
02BD2137-0890-1EEA-A6C2-BB55C1F347FB,HT-1062,,ARS,39.27,33,6.27,3,EA,2014-12-18
02BD2137-0890-1EEA-A6C2-BB55C1F347FB,HT-6131,,ARS,1426.81,1199,227.81,1,EA,2020-12-13
02BD2137-0890-1EEA-A6C2-BB55C1F367FB,HT-6132,,BRL,2139.62,1798,341.62,2,EA,2020-11-29
02BD2137-0890-1EEA-A6C2-BB55C1F367FB,HT-1063,,BRL,33.32,28,5.32,2,EA,2020-06-09
02BD2137-0890-1EEA-A6C2-BB55C1F387FB,HT-1065,,CHF,61.88,52,9.88,2,EA,2020-09-14
02BD2137-0890-1EEA-A6C2-BB55C1F387FB,HT-7020,,CHF,1773.1,1490,283.1,1,EA,2020-07-20
02BD2137-0890-1EEA-A6C2-BB55C1F3A7FB,HT-1095,,USD,571.2,480,91.2,3,EA,2020-01-10
02BD2137-0890-1EEA-A6C2-BB55C1F3A7FB,HT-1068,,USD,12.5,10.5,2,3,EA,2020-04-09
02BD2137-0890-1EEA-A6C2-BB55C1F3C7FB,HT-7000,,EUR,1959.93,1647,312.93,3,EA,2020-05-24
02BD2137-0890-1EEA-A6C2-BB55C1F3C7FB,HT-1067,,EUR,12.5,10.5,2,3,EA,2020-06-23
02BD2137-0890-1EEA-A6C2-BB55C1F3E7FB,HT-7010,,USD,2852.43,2397,455.43,3,EA,2020-10-03
02BD2137-0890-1EEA-A6C2-BB55C1F3E7FB,HT-1066,,USD,8.93,7.5,1.43,3,EA,2014-12-08
02BD2137-0890-1EEA-A6C2-BB55C1F407FB,HT-2002,,EUR,1016.25,853.99,162.26,1,EA,2020-05-24
02BD2137-0890-1EEA-A6C2-BB55C1F407FB,HT-1090,,EUR,92.82,78,14.82,2,EA,2020-03-24
02BD2137-0890-1EEA-A6C2-BB55C1F427FB,HT-6123,,ZAR,711.62,598,113.62,2,EA,2020-05-09
02BD2137-0890-1EEA-A6C2-BB55C1F427FB,HT-1071,,ZAR,97.22,81.7,15.52,1,EA,2020-09-15
02BD2137-0890-1EEA-A6C2-BB55C1F447FB,HT-6121,,EUR,224.91,189,35.91,3,EA,2020-08-20
02BD2137-0890-1EEA-A6C2-BB55C1F447FB,HT-1073,,EUR,28.56,24,4.56,1,EA,2020-10-26
02BD2137-0890-1EEA-A6C2-BB55C1F467FB,HT-6122,,USD,596.19,501,95.19,3,EA,2020-11-19
02BD2137-0890-1EEA-A6C2-BB55C1F467FB,HT-1072,,USD,361.28,303.6,57.68,3,EA,2020-05-19
02BD2137-0890-1EEA-A6C2-BB55C1F487FB,HT-1072,,USD,240.86,202.4,38.46,2,EA,2020-08-01
02BD2137-0890-1EEA-A6C2-BB55C1F487FB,HT-6122,,USD,198.73,167,31.73,1,EA,2014-12-25
02BD2137-0890-1EEA-A6C2-BB55C1F4A7FB,HT-6102,,CNY,1057.91,889,168.91,1,EA,2020-02-25
02BD2137-0890-1EEA-A6C2-BB55C1F4A7FB,HT-1083,,CNY,1237.6,1040,197.6,2,EA,2020-09-04
02BD2137-0890-1EEA-A6C2-BB55C1F4C7FB,HT-1090,,EUR,139.23,117,22.23,3,EA,2020-09-20
02BD2137-0890-1EEA-A6C2-BB55C1F4C7FB,HT-2002,,EUR,1016.25,853.99,162.26,1,EA,2020-05-21
02BD2137-0890-1EEA-A6C2-BB55C1F4E7FB,HT-6110,,ARS,309.4,260,49.4,2,EA,2020-02-06
02BD2137-0890-1EEA-A6C2-BB55C1F4E7FB,HT-1082,,ARS,603.33,507,96.33,3,EA,2020-10-19
02BD2137-0890-1EEA-A6C2-BB55C1F507FB,HT-6101,,DKK,1616.02,1358,258.02,2,EA,2020-04-23
02BD2137-0890-1EEA-A6C2-BB55C1F507FB,HT-1085,,DKK,3567.62,2998,569.62,2,EA,2020-07-24
02BD2137-0890-1EEA-A6C2-BB55C1F527FB,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2020-05-17
02BD2137-0890-1EEA-A6C2-BB55C1F527FB,HT-1090,,EUR,92.82,78,14.82,2,EA,2020-07-20
02BD2137-0890-1EEA-A6C2-BB55C1F547FB,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2020-10-16
02BD2137-0890-1EEA-A6C2-BB55C1F547FB,HT-6123,,ZAR,711.62,598,113.62,2,EA,2020-04-20
02BD2137-0890-1EEA-A6C2-BB55C1F567FB,HT-6110,,ARS,154.7,130,24.7,1,EA,2020-10-02
02BD2137-0890-1EEA-A6C2-BB55C1F567FB,HT-1082,,ARS,603.33,507,96.33,3,EA,2020-10-28
02BD2137-0890-1EEA-A6C2-BB55C1F587FB,HT-6121,,EUR,149.94,126,23.94,2,EA,2020-07-26
02BD2137-0890-1EEA-A6C2-BB55C1F587FB,HT-1073,,EUR,57.12,48,9.12,2,EA,2020-08-30
02BD2137-0890-1EEA-A6C2-BB55C1F5A7FB,HT-1072,,USD,120.43,101.2,19.23,1,EA,2020-12-14
02BD2137-0890-1EEA-A6C2-BB55C1F5A7FB,HT-6122,,USD,596.19,501,95.19,3,EA,2020-05-19
02BD2137-0890-1EEA-A6C2-BB55C1F5C7FB,HT-6122,,USD,198.73,167,31.73,1,EA,2020-10-06
02BD2137-0890-1EEA-A6C2-BB55C1F5C7FB,HT-1072,,USD,240.86,202.4,38.46,2,EA,2020-01-01
02BD2137-0890-1EEA-A6C2-BB55C1F5E7FB,HT-6102,,CNY,3173.73,2667,506.73,3,EA,2020-02-09
02BD2137-0890-1EEA-A6C2-BB55C1F5E7FB,HT-1083,,CNY,1237.6,1040,197.6,2,EA,2020-10-06
02BD2137-0890-1EEA-A6C2-BB55C1F607FB,HT-1082,,ARS,402.22,338,64.22,2,EA,2020-07-02
02BD2137-0890-1EEA-A6C2-BB55C1F607FB,HT-6110,,ARS,154.7,130,24.7,1,EA,2020-12-27
02BD2137-0890-1EEA-A6C2-BB55C1F627FB,HT-6121,,EUR,74.97,63,11.97,1,EA,2020-07-21
02BD2137-0890-1EEA-A6C2-BB55C1F627FB,HT-1073,,EUR,57.12,48,9.12,2,EA,2020-04-20
02BD2137-0890-1EEA-A6C2-BB55C1F647FB,HT-6123,,ZAR,1067.43,897,170.43,3,EA,2020-04-20
02BD2137-0890-1EEA-A6C2-BB55C1F647FB,HT-1071,,ZAR,291.67,245.1,46.57,3,EA,2020-10-04
02BD2137-0890-1EEA-A6C2-BB55C1F667FB,HT-6101,,DKK,2424.03,2037,387.03,3,EA,2020-10-14
02BD2137-0890-1EEA-A6C2-BB55C1F667FB,HT-1085,,DKK,1783.81,1499,284.81,1,EA,2020-03-24
02BD2137-0890-1EEA-A6C2-BB55C1F687FB,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2020-03-17
02BD2137-0890-1EEA-A6C2-BB55C1F687FB,HT-1090,,EUR,92.82,78,14.82,2,EA,2020-11-17
02BD2137-0890-1EEA-A6C2-BB55C1F6A7FB,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2014-12-12
02BD2137-0890-1EEA-A6C2-BB55C1F6A7FB,HT-6123,,ZAR,355.81,299,56.81,1,EA,2020-09-18
02BD2137-0890-1EEA-A6C2-BB55C1F6C7FB,HT-6122,,USD,596.19,501,95.19,3,EA,2020-06-15
02BD2137-0890-1EEA-A6C2-BB55C1F6C7FB,HT-1072,,USD,361.28,303.6,57.68,3,EA,2020-01-30
02BD2137-0890-1EEA-A6C2-BB55C1F6E7FB,HT-6102,,CNY,3173.73,2667,506.73,3,EA,2020-10-18
02BD2137-0890-1EEA-A6C2-BB55C1F6E7FB,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2020-10-11
02BD2137-0890-1EEA-A6C2-BB55C1F707FB,HT-6121,,EUR,224.91,189,35.91,3,EA,2020-09-25
02BD2137-0890-1EEA-A6C2-BB55C1F707FB,HT-1073,,EUR,85.68,72,13.68,3,EA,2020-10-04
02BD2137-0890-1EEA-A6C2-BB55C1F727FB,HT-1090,,EUR,46.41,39,7.41,1,EA,2020-12-06
02BD2137-0890-1EEA-A6C2-BB55C1F727FB,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2020-10-07
02BD2137-0890-1EEA-A6C2-BB55C1F747FB,HT-1090,,EUR,92.82,78,14.82,2,EA,2020-07-21
02BD2137-0890-1EEA-A6C2-BB55C1F747FB,HT-2002,,EUR,1016.25,853.99,162.26,1,EA,2020-12-20
02BD2137-0890-1EEA-A6C2-BB55C1F767FB,HT-1090,,EUR,139.23,117,22.23,3,EA,2020-11-17
02BD2137-0890-1EEA-A6C2-BB55C1F767FB,HT-2002,,EUR,1016.25,853.99,162.26,1,EA,2020-08-11
02BD2137-0890-1EEA-A6C2-BB55C1F787FB,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2020-04-28
02BD2137-0890-1EEA-A6C2-BB55C1F787FB,HT-6102,,CNY,3173.73,2667,506.73,3,EA,2014-12-05
02BD2137-0890-1EEA-A6C2-BB55C1F7A7FB,HT-6110,,ARS,309.4,260,49.4,2,EA,2020-11-22
02BD2137-0890-1EEA-A6C2-BB55C1F7A7FB,HT-1082,,ARS,201.11,169,32.11,1,EA,2020-11-22
02BD2137-0890-1EEA-A6C2-BB55C1F7C7FB,HT-1072,,USD,120.43,101.2,19.23,1,EA,2020-05-22
02BD2137-0890-1EEA-A6C2-BB55C1F7C7FB,HT-6122,,USD,397.46,334,63.46,2,EA,2020-11-21
02BD2137-0890-1EEA-A6C2-BB55C1F7E7FB,HT-6110,,ARS,464.1,390,74.1,3,EA,2020-03-23
02BD2137-0890-1EEA-A6C2-BB55C1F7E7FB,HT-1082,,ARS,201.11,169,32.11,1,EA,2020-05-04
02BD2137-0890-1EEA-A6C2-BB55C1F807FB,HT-1072,,USD,240.86,202.4,38.46,2,EA,2020-03-13
02BD2137-0890-1EEA-A6C2-BB55C1F807FB,HT-6122,,USD,596.19,501,95.19,3,EA,2020-01-17
02BD2137-0890-1EEA-A6C2-BB55C1F827FB,HT-1085,,DKK,3567.62,2998,569.62,2,EA,2020-03-25
02BD2137-0890-1EEA-A6C2-BB55C1F827FB,HT-6101,,DKK,1616.02,1358,258.02,2,EA,2020-07-03
02BD2137-0890-1EEA-A6C2-BB55C1F847FB,HT-1090,,EUR,92.82,78,14.82,2,EA,2020-03-29
02BD2137-0890-1EEA-A6C2-BB55C1F847FB,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2020-11-24
02BD2137-0890-1EEA-A6C2-BB55C1F867FB,HT-6123,,ZAR,711.62,598,113.62,2,EA,2020-12-08
02BD2137-0890-1EEA-A6C2-BB55C1F867FB,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2020-03-07
02BD2137-0890-1EEA-A6C2-BB55C1F887FB,HT-1090,,EUR,46.41,39,7.41,1,EA,2020-05-19
02BD2137-0890-1EEA-A6C2-BB55C1F887FB,HT-2002,,EUR,3048.74,2561.97,486.77,3,EA,2020-03-23
02BD2137-0890-1EEA-A6C2-BB55C1F8A7FB,HT-1073,,EUR,57.12,48,9.12,2,EA,2020-04-11
02BD2137-0890-1EEA-A6C2-BB55C1F8A7FB,HT-6121,,EUR,149.94,126,23.94,2,EA,2020-08-13
02BD2137-0890-1EEA-A6C2-BB55C1F8C7FB,HT-6122,,USD,198.73,167,31.73,1,EA,2020-07-24
02BD2137-0890-1EEA-A6C2-BB55C1F8C7FB,HT-1072,,USD,361.28,303.6,57.68,3,EA,2014-12-05
02BD2137-0890-1EEA-A6C2-BB55C1F8E7FB,HT-1072,,USD,120.43,101.2,19.23,1,EA,2020-10-22
02BD2137-0890-1EEA-A6C2-BB55C1F8E7FB,HT-6122,,USD,397.46,334,63.46,2,EA,2020-01-11
02BD2137-0890-1EEA-A6C2-BB55C1F907FB,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2020-10-28
02BD2137-0890-1EEA-A6C2-BB55C1F907FB,HT-6102,,CNY,2115.82,1778,337.82,2,EA,2020-05-19
02BD2137-0890-1EEA-A6C2-BB55C1F927FB,HT-6110,,ARS,309.4,260,49.4,2,EA,2020-01-09
02BD2137-0890-1EEA-A6C2-BB55C1F927FB,HT-1082,,ARS,201.11,169,32.11,1,EA,2020-10-10
02BD2137-0890-1EEA-A6C2-BB55C1F947FB,HT-1071,,ZAR,97.22,81.7,15.52,1,EA,2020-11-11
02BD2137-0890-1EEA-A6C2-BB55C1F947FB,HT-6123,,ZAR,711.62,598,113.62,2,EA,2020-07-17
02BD2137-0890-1EEA-A6C2-BB55C1F967FB,HT-1073,,EUR,85.68,72,13.68,3,EA,2020-04-27
02BD2137-0890-1EEA-A6C2-BB55C1F967FB,HT-6121,,EUR,224.91,189,35.91,3,EA,2020-01-11
02BD2137-0890-1EEA-A6C2-BB55C1F987FB,HT-1085,,DKK,5351.43,4497,854.43,3,EA,2020-02-07
02BD2137-0890-1EEA-A6C2-BB55C1F987FB,HT-6101,,DKK,808.01,679,129.01,1,EA,2020-03-26
02BD2137-0890-1EEA-A6C2-BB55C1F9A7FB,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2020-10-19
02BD2137-0890-1EEA-A6C2-BB55C1F9A7FB,HT-1090,,EUR,92.82,78,14.82,2,EA,2020-12-01
02BD2137-0890-1EEA-A6C2-BB55C1F9C7FB,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2020-12-21
02BD2137-0890-1EEA-A6C2-BB55C1F9C7FB,HT-6123,,ZAR,355.81,299,56.81,1,EA,2020-01-17
02BD2137-0890-1EEA-A6C2-BB55C1F9E7FB,HT-6102,,CNY,3173.73,2667,506.73,3,EA,2020-02-19
02BD2137-0890-1EEA-A6C2-BB55C1F9E7FB,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2020-07-11
02BD2137-0890-1EEA-A6C2-BB55C1FA07FB,HT-6122,,USD,596.19,501,95.19,3,EA,2020-06-17
02BD2137-0890-1EEA-A6C2-BB55C1FA07FB,HT-1072,,USD,361.28,303.6,57.68,3,EA,2020-10-05
02BD2137-0890-1EEA-A6C2-BB55C1FA27FB,HT-6121,,EUR,224.91,189,35.91,3,EA,2014-12-18
02BD2137-0890-1EEA-A6C2-BB55C1FA27FB,HT-1073,,EUR,85.68,72,13.68,3,EA,2020-06-18
02BD2137-0890-1EEA-A6C2-BB55C1FA47FB,HT-1000,,EUR,1137.64,956,181.64,1,EA,2020-01-13
02BD2137-0890-1EEA-A6C2-BB55C1FA47FB,HT-1091,,EUR,61.88,52,9.88,2,EA,2020-06-30
02BD2137-0890-1EEA-A6C2-BB55C1FA67FB,HT-1100,,USD,213.96,179.8,34.16,2,EA,2020-06-05
02BD2137-0890-1EEA-A6C2-BB55C1FA67FB,HT-2026,,USD,35.69,29.99,5.7,1,EA,2020-02-27
02BD2137-0890-1EEA-A6C2-BB55C1FA87FB,HT-2000,,EUR,892.46,749.97,142.49,3,EA,2020-06-03
02BD2137-0890-1EEA-A6C2-BB55C1FA87FB,HT-1010,,EUR,2378.81,1999,379.81,1,EA,2020-01-20
02BD2137-0890-1EEA-A6C2-BB55C1FAA7FB,HT-1104,,JPY,196.35,165,31.35,3,EA,2020-02-01
02BD2137-0890-1EEA-A6C2-BB55C1FAA7FB,HT-1603,,JPY,6069,5100,969,3,EA,2020-12-26
02BD2137-0890-1EEA-A6C2-BB55C1FAC7FB,HT-1011,,JPY,5471.62,4598,873.62,2,EA,2020-09-21
02BD2137-0890-1EEA-A6C2-BB55C1FAC7FB,HT-1104,,JPY,65.45,55,10.45,1,EA,2020-06-23
02BD2137-0890-1EEA-A6C2-BB55C1FAE7FB,HT-1601,,MXN,1071,900,171,1,EA,2020-10-09
02BD2137-0890-1EEA-A6C2-BB55C1FAE7FB,HT-1021,,MXN,354.62,298,56.62,2,EA,2020-07-01
02BD2137-0890-1EEA-A6C2-BB55C1FB07FB,HT-1003,,EUR,5890.5,4950,940.5,3,EA,2014-12-14
02BD2137-0890-1EEA-A6C2-BB55C1FB07FB,HT-1101,,EUR,95.08,79.9,15.18,1,EA,2020-12-08
02BD2137-0890-1EEA-A6C2-BB55C1FB27FB,HT-1007,,USD,1187.62,998,189.62,2,EA,2020-11-22
02BD2137-0890-1EEA-A6C2-BB55C1FB27FB,HT-1102,,USD,246.33,207,39.33,3,EA,2020-08-09
02BD2137-0890-1EEA-A6C2-BB55C1FB47FB,HT-1600,,ARS,1428,1200,228,2,EA,2020-03-10
02BD2137-0890-1EEA-A6C2-BB55C1FB47FB,HT-1022,,ARS,487.9,410,77.9,2,EA,2020-11-28
02BD2137-0890-1EEA-A6C2-BB55C1FB67FB,HT-6100,,EUR,1116.22,938,178.22,2,EA,2020-05-19
02BD2137-0890-1EEA-A6C2-BB55C1FB67FB,HT-1000,,EUR,2275.28,1912,363.28,2,EA,2020-07-31
02BD2137-0890-1EEA-A6C2-BB55C1FB87FB,HT-2026,,USD,71.38,59.98,11.4,2,EA,2020-05-29
02BD2137-0890-1EEA-A6C2-BB55C1FB87FB,HT-1002,,USD,3736.6,3140,596.6,2,EA,2020-09-21
02BD2137-0890-1EEA-A6C2-BB55C1FBA7FB,HT-1007,,USD,593.81,499,94.81,1,EA,2020-07-11
02BD2137-0890-1EEA-A6C2-BB55C1FBA7FB,HT-1102,,USD,246.33,207,39.33,3,EA,2020-11-07
02BD2137-0890-1EEA-A6C2-BB55C1FBC7FB,HT-1103,,EUR,183.26,154,29.26,2,EA,2020-03-26
02BD2137-0890-1EEA-A6C2-BB55C1FBC7FB,HT-2000,,EUR,594.98,499.98,95,2,EA,2014-12-30
02BD2137-0890-1EEA-A6C2-BB55C1FBE7FB,HT-1104,,JPY,65.45,55,10.45,1,EA,2020-02-23
02BD2137-0890-1EEA-A6C2-BB55C1FBE7FB,HT-1603,,JPY,6069,5100,969,3,EA,2020-12-30
02BD2137-0890-1EEA-A6C2-BB55C1FC07FB,HT-1603,,JPY,2023,1700,323,1,EA,2020-06-07
02BD2137-0890-1EEA-A6C2-BB55C1FC07FB,HT-1011,,JPY,5471.62,4598,873.62,2,EA,2020-03-04
02BD2137-0890-1EEA-A6C2-BB55C1FC27FB,HT-1601,,MXN,3213,2700,513,3,EA,2020-10-16
02BD2137-0890-1EEA-A6C2-BB55C1FC27FB,HT-1021,,MXN,354.62,298,56.62,2,EA,2020-03-23
02BD2137-0890-1EEA-A6C2-BB55C1FC47FB,HT-2001,,USD,1070.98,899.98,171,2,EA,2020-06-02
02BD2137-0890-1EEA-A6C2-BB55C1FC47FB,HT-1007,,USD,593.81,499,94.81,1,EA,2020-05-04
02BD2137-0890-1EEA-A6C2-BB55C1FC67FB,HT-2000,,EUR,297.49,249.99,47.5,1,EA,2020-03-08
02BD2137-0890-1EEA-A6C2-BB55C1FC67FB,HT-1010,,EUR,4757.62,3998,759.62,2,EA,2020-11-15
02BD2137-0890-1EEA-A6C2-BB55C1FC87FB,HT-1100,,USD,320.94,269.7,51.24,3,EA,2020-05-22
02BD2137-0890-1EEA-A6C2-BB55C1FC87FB,HT-2026,,USD,107.06,89.97,17.09,3,EA,2020-02-24
02BD2137-0890-1EEA-A6C2-BB55C1FCA7FB,HT-1600,,ARS,2142,1800,342,3,EA,2020-01-26
02BD2137-0890-1EEA-A6C2-BB55C1FCA7FB,HT-1022,,ARS,243.95,205,38.95,1,EA,2020-03-14
02BD2137-0890-1EEA-A6C2-BB55C1FCC7FB,HT-6100,,EUR,1116.22,938,178.22,2,EA,2020-11-27
02BD2137-0890-1EEA-A6C2-BB55C1FCC7FB,HT-1000,,EUR,2275.28,1912,363.28,2,EA,2020-07-10
02BD2137-0890-1EEA-A6C2-BB55C1FCE7FB,HT-2026,,USD,71.38,59.98,11.4,2,EA,2020-09-16
02BD2137-0890-1EEA-A6C2-BB55C1FCE7FB,HT-1002,,USD,1868.3,1570,298.3,1,EA,2020-09-12
02BD2137-0890-1EEA-A6C2-BB55C1FD07FB,HT-1603,,JPY,6069,5100,969,3,EA,2020-11-25
02BD2137-0890-1EEA-A6C2-BB55C1FD07FB,HT-1011,,JPY,8207.43,6897,1310.43,3,EA,2020-03-29
02BD2137-0890-1EEA-A6C2-BB55C1FD27FB,HT-1106,,MXN,121.38,102,19.38,3,EA,2020-03-18
02BD2137-0890-1EEA-A6C2-BB55C1FD27FB,HT-1601,,MXN,3213,2700,513,3,EA,2020-01-28
02BD2137-0890-1EEA-A6C2-BB55C1FD47FB,HT-2000,,EUR,892.46,749.97,142.49,3,EA,2020-06-15
02BD2137-0890-1EEA-A6C2-BB55C1FD47FB,HT-1010,,EUR,7136.43,5997,1139.43,3,EA,2020-04-10
02BD2137-0890-1EEA-A6C2-BB55C1FD67FB,HT-1003,,EUR,1963.5,1650,313.5,1,EA,2020-08-28
02BD2137-0890-1EEA-A6C2-BB55C1FD67FB,HT-1101,,EUR,190.16,159.8,30.36,2,EA,2020-09-11
02BD2137-0890-1EEA-A6C2-BB55C1FD87FB,HT-1101,,EUR,190.16,159.8,30.36,2,EA,2020-10-04
02BD2137-0890-1EEA-A6C2-BB55C1FD87FB,HT-2025,,EUR,53.54,44.99,8.55,1,EA,2020-02-13
02BD2137-0890-1EEA-A6C2-BB55C1FDA7FB,HT-2025,,EUR,160.61,134.97,25.64,3,EA,2020-07-26
02BD2137-0890-1EEA-A6C2-BB55C1FDA7FB,HT-1003,,EUR,1963.5,1650,313.5,1,EA,2020-02-27
02BD2137-0890-1EEA-A6C2-BB55C1FDC7FB,HT-1106,,MXN,121.38,102,19.38,3,EA,2020-12-03
02BD2137-0890-1EEA-A6C2-BB55C1FDC7FB,HT-1601,,MXN,3213,2700,513,3,EA,2020-10-07
02BD2137-0890-1EEA-A6C2-BB55C1FDE7FB,HT-1007,,USD,1187.62,998,189.62,2,EA,2020-04-29
02BD2137-0890-1EEA-A6C2-BB55C1FDE7FB,HT-1102,,USD,82.11,69,13.11,1,EA,2020-12-11
02BD2137-0890-1EEA-A6C2-BB55C1FE07FB,HT-1603,,JPY,2023,1700,323,1,EA,2020-04-04
02BD2137-0890-1EEA-A6C2-BB55C1FE07FB,HT-1011,,JPY,5471.62,4598,873.62,2,EA,2014-12-25
02BD2137-0890-1EEA-A6C2-BB55C1FE27FB,HT-1007,,USD,1781.43,1497,284.43,3,EA,2020-03-09
02BD2137-0890-1EEA-A6C2-BB55C1FE27FB,HT-1102,,USD,82.11,69,13.11,1,EA,2020-09-16
02BD2137-0890-1EEA-A6C2-BB55C1FE47FB,HT-1011,,JPY,5471.62,4598,873.62,2,EA,2020-04-10
02BD2137-0890-1EEA-A6C2-BB55C1FE47FB,HT-1104,,JPY,196.35,165,31.35,3,EA,2020-09-13
02BD2137-0890-1EEA-A6C2-BB55C1FE67FB,HT-1600,,ARS,1428,1200,228,2,EA,2020-11-28
02BD2137-0890-1EEA-A6C2-BB55C1FE67FB,HT-1022,,ARS,487.9,410,77.9,2,EA,2020-10-04
02BD2137-0890-1EEA-A6C2-BB55C1FE87FB,HT-6100,,EUR,1116.22,938,178.22,2,EA,2020-10-14
02BD2137-0890-1EEA-A6C2-BB55C1FE87FB,HT-1000,,EUR,2275.28,1912,363.28,2,EA,2020-10-21
02BD2137-0890-1EEA-A6C2-BB55C1FEA7FB,HT-2026,,USD,71.38,59.98,11.4,2,EA,2020-04-10
02BD2137-0890-1EEA-A6C2-BB55C1FEA7FB,HT-1002,,USD,3736.6,3140,596.6,2,EA,2020-11-02
02BD2137-0890-1EEA-A6C2-BB55C1FEC7FB,HT-1003,,EUR,1963.5,1650,313.5,1,EA,2020-03-29
02BD2137-0890-1EEA-A6C2-BB55C1FEC7FB,HT-1101,,EUR,285.24,239.7,45.54,3,EA,2020-04-16
02BD2137-0890-1EEA-A6C2-BB55C1FEE7FB,HT-1103,,EUR,183.26,154,29.26,2,EA,2020-02-19
02BD2137-0890-1EEA-A6C2-BB55C1FEE7FB,HT-2000,,EUR,594.98,499.98,95,2,EA,2020-04-20
02BD2137-0890-1EEA-A6C2-BB55C1FF07FB,HT-1104,,JPY,65.45,55,10.45,1,EA,2020-10-29
02BD2137-0890-1EEA-A6C2-BB55C1FF07FB,HT-1603,,JPY,6069,5100,969,3,EA,2020-03-17
02BD2137-0890-1EEA-A6C2-BB55C1FF27FB,HT-1603,,JPY,2023,1700,323,1,EA,2020-06-12
02BD2137-0890-1EEA-A6C2-BB55C1FF27FB,HT-1011,,JPY,5471.62,4598,873.62,2,EA,2020-04-17
02BD2137-0890-1EEA-A6C2-BB55C1FF47FB,HT-1601,,MXN,3213,2700,513,3,EA,2020-03-14
02BD2137-0890-1EEA-A6C2-BB55C1FF47FB,HT-1021,,MXN,354.62,298,56.62,2,EA,2020-11-05
02BD2137-0890-1EEA-A6C2-BB55C1FF67FB,HT-2001,,USD,1070.98,899.98,171,2,EA,2020-04-17
02BD2137-0890-1EEA-A6C2-BB55C1FF67FB,HT-1007,,USD,593.81,499,94.81,1,EA,2020-02-14
02BD2137-0890-1EEA-A6C2-BB55C1FF87FB,HT-2026,,USD,35.69,29.99,5.7,1,EA,2020-09-03
02BD2137-0890-1EEA-A6C2-BB55C1FF87FB,HT-1002,,USD,3736.6,3140,596.6,2,EA,2020-05-10
02BD2137-0890-1EEA-A6C2-BB55C1FFA7FB,HT-1103,,EUR,274.89,231,43.89,3,EA,2020-12-07
02BD2137-0890-1EEA-A6C2-BB55C1FFA7FB,HT-2000,,EUR,892.46,749.97,142.49,3,EA,2020-05-29
02BD2137-0890-1EEA-A6C2-BB55C1FFC7FB,HT-1600,,ARS,2142,1800,342,3,EA,2020-10-25
02BD2137-0890-1EEA-A6C2-BB55C1FFC7FB,HT-1022,,ARS,243.95,205,38.95,1,EA,2020-03-28
02BD2137-0890-1EEA-A6C2-BB55C1FFE7FB,HT-1091,,EUR,61.88,52,9.88,2,EA,2020-09-22
